,id,eventId,minute,second,teamId,x,y,expandedMinute,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,eventType,match_period
250,2571356405.0,111,17,18,1241,17.3,66.3,17,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,76953.0,,,,,,,,,,,,BallTouch,FirstHalf
251,2571356449.0,112,17,19,1241,7.5,67.3,17,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,365413.0,,,,,,,,,,,,BallTouch,FirstHalf
252,2571356505.0,179,17,21,1232,92.0,27.6,17,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.81'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.8'}]","[91, 120, 29, 35, 37, 217, 218]",True,424039.0,85.7,67.8,,,,,,,,,,Pass,FirstHalf
253,2571356515.0,113,17,24,1241,14.9,37.0,17,Successful,[],[93],False,115894.0,,,,,,,,,,,,BallRecovery,FirstHalf
254,2571356551.0,114,17,24,1241,14.9,37.0,17,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.89'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '42.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 127, 36, 37, 216, 218]",True,115894.0,40.4,86.0,,,,,,,,,,Pass,FirstHalf
255,2571356557.0,115,17,27,1241,40.4,86.0,17,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,279539.0,,,,,,,,,,,,BallTouch,FirstHalf
256,2571356565.0,180,17,29,1232,54.7,21.3,17,Successful,[],[93],False,280413.0,,,,,,,,,,,,BallRecovery,FirstHalf
257,2571356595.0,181,17,29,1232,54.7,21.3,17,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.90'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.0'}]","[91, 117, 30, 35, 37, 216, 218]",True,280413.0,40.0,27.0,,,,,,,,,,Pass,FirstHalf
258,2571356673.0,182,17,31,1232,39.9,27.0,17,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.70'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,373523.0,53.4,44.6,,,,,,,,,,Pass,FirstHalf
259,2571356695.0,183,17,35,1232,61.0,39.4,17,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.26'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,397585.0,64.7,30.1,,,,,,,,,,Pass,FirstHalf
260,2571356717.0,184,17,38,1232,63.0,28.6,17,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.11'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,424039.0,69.8,3.8,,,,,,,,,,Pass,FirstHalf
261,2571356803.0,185,17,41,1232,72.3,4.3,17,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.24'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '63.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 137, 124, 126, 36, 37, 217, 218]",True,280413.0,91.8,92.1,,,,,,,,,,Pass,FirstHalf
262,2571356799.0,116,17,47,1241,7.6,5.0,17,Successful,[],[93],False,115894.0,,,,,,,,,,,,BallRecovery,FirstHalf
263,2571356913.0,117,17,50,1241,16.5,6.7,17,Successful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.70'}]","[91, 117, 30, 124, 36, 37, 216, 218]",True,115894.0,38.3,35.2,,,,,,,,,,Pass,FirstHalf
264,2571356921.0,118,17,52,1241,37.6,36.2,17,Successful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '186'}]","[91, 63]",True,397569.0,,,,,,,,,,,,Foul,FirstHalf
265,2571356909.0,186,17,52,1232,62.4,63.8,17,Unsuccessful,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '187'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '118'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[64],False,131382.0,,,187.0,131382.0,,,,,,,,Foul,FirstHalf
266,2571356971.0,187,17,58,1232,0.0,0.0,17,Successful,"[{'type': {'value': 31, 'displayName': 'Yellow'}}, {'type': {'value': 13, 'displayName': 'Foul'}, 'value': '243'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '186'}]",[65],False,131382.0,,,186.0,131382.0,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,Card,FirstHalf
267,2571357279.0,119,18,22,1241,32.2,46.7,18,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.57'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.2'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.6'}]","[91, 117, 30, 132, 37, 215, 218]",True,365413.0,32.2,73.6,,,,,,,,,,Pass,FirstHalf
268,2571357323.0,120,18,27,1241,39.5,79.0,18,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.65'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,76953.0,51.3,92.9,,,,,,,,,,Pass,FirstHalf
269,2571357349.0,121,18,29,1241,53.1,93.3,18,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.89'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.9'}]","[91, 120, 29, 36, 38, 216, 218]",True,279539.0,64.9,85.7,,,,,,,,,,Pass,FirstHalf
270,2571357355.0,188,18,30,1232,36.0,16.5,18,Successful,[],[93],False,401192.0,,,,,,,,,,,,BallRecovery,FirstHalf
271,2571357419.0,189,18,32,1232,37.7,17.6,18,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.11'}]","[91, 117, 30, 36, 37, 216, 218]",True,401192.0,40.8,27.3,,,,,,,,,,Pass,FirstHalf
272,2571357435.0,190,18,35,1232,42.8,26.2,18,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.24'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.8'}]","[91, 117, 30, 36, 38, 216, 218]",True,397585.0,49.3,25.8,,,,,,,,,,Pass,FirstHalf
273,2571357439.0,191,18,35,1232,49.3,25.8,18,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,401192.0,,,,,,,,,,,,BallTouch,FirstHalf
274,2571357441.0,122,18,37,1241,42.0,78.2,18,Successful,[],[93],False,436500.0,,,,,,,,,,,,BallRecovery,FirstHalf
275,2571357539.0,123,18,39,1241,38.8,78.7,18,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.13'}]","[91, 117, 30, 35, 38, 215, 218]",True,436500.0,27.7,52.4,,,,,,,,,,Pass,FirstHalf
276,2571357579.0,124,18,44,1241,26.6,50.0,18,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.42'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.7'}]","[91, 117, 30, 36, 37, 215, 218]",True,416789.0,29.8,81.5,,,,,,,,,,Pass,FirstHalf
277,2571357591.0,125,18,46,1241,29.8,81.5,18,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.23'}]","[91, 117, 30, 36, 37, 215, 218]",True,365413.0,32.8,94.5,,,,,,,,,,Pass,FirstHalf
278,2571357593.0,126,18,47,1241,32.9,94.8,18,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,76953.0,,,,,,,,,,,,BallTouch,FirstHalf
279,2571357791.0,193,18,54,1232,69.9,0.0,18,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.79'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.5'}]","[91, 212, 35, 37, 216]",True,280413.0,48.5,10.3,,,,,,,,,,Pass,FirstHalf
280,2571357823.0,194,19,1,1232,57.2,25.3,19,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.10'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.9'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,373523.0,62.9,4.0,,,,,,,,,,Pass,FirstHalf
281,2571357833.0,195,19,4,1232,64.4,14.9,19,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.62'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.9'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,280413.0,63.9,31.9,,,,,,,,,,Pass,FirstHalf
282,2571357875.0,196,19,6,1232,63.9,31.9,19,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.00'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,401192.0,68.2,9.2,,,,,,,,,,Pass,FirstHalf
283,2571357911.0,197,19,9,1232,68.2,9.2,19,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.88'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,397585.0,76.3,3.8,,,,,,,,,,Pass,FirstHalf
284,2571357949.0,198,19,13,1232,76.3,3.4,19,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.76'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,424039.0,74.9,14.9,,,,,,,,,,Pass,FirstHalf
285,2571357965.0,199,19,15,1232,74.3,8.8,19,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.89'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,487070.0,70.4,27.3,,,,,,,,,,Pass,FirstHalf
286,2571357989.0,200,19,17,1232,70.2,26.4,19,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.76'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,401192.0,76.3,35.4,,,,,,,,,,Pass,FirstHalf
287,2571358009.0,201,19,18,1232,76.3,35.4,19,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.78'}]","[91, 120, 29, 36, 38, 217, 218]",True,280413.0,76.7,26.7,,,,,,,,,,Pass,FirstHalf
288,2571358023.0,128,19,19,1241,27.0,75.4,19,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.79'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.7'}]","[91, 117, 30, 36, 38, 216, 218]",True,76953.0,34.7,69.0,,,,,,,,,,Pass,FirstHalf
289,2571358029.0,129,19,21,1241,35.0,68.8,19,Successful,[],[93],False,397569.0,,,,,,,,,,,,BallRecovery,FirstHalf
290,2571358059.0,130,19,21,1241,36.5,68.5,19,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[91],True,397569.0,,,,,,,,,,,,BallTouch,FirstHalf
291,2571691137.0,632,19,23,1241,39.0,65.7,19,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 53]",True,355659.0,,,,,,,,,,,,TakeOn,FirstHalf
292,2571358077.0,131,19,23,1241,34.9,68.1,19,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '202'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[91, 63]",True,355659.0,,,,,,,,,,,,Foul,FirstHalf
293,2571358343.0,202,19,23,1232,65.1,31.9,19,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '131'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '203'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}]",[64],False,397585.0,,,203.0,397585.0,,,,,,,,Foul,FirstHalf
294,2571358379.0,203,19,29,1232,0.0,0.0,19,Successful,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '202'}, {'type': {'value': 31, 'displayName': 'Yellow'}}, {'type': {'value': 13, 'displayName': 'Foul'}, 'value': '243'}]",[65],False,397585.0,,,202.0,397585.0,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,Card,FirstHalf
295,2571358979.0,132,20,30,1241,37.8,58.4,20,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.27'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.7'}]","[91, 117, 30, 132, 36, 38, 216, 218]",True,436500.0,42.9,45.7,,,,,,,,,,Pass,FirstHalf
296,2571359007.0,133,20,33,1241,43.4,46.4,20,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.96'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 216, 218]",True,253963.0,37.2,69.9,,,,,,,,,,Pass,FirstHalf
297,2571359037.0,134,20,36,1241,34.9,69.0,20,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.77'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}]","[91, 117, 30, 35, 38, 215, 218]",True,436500.0,30.1,63.6,,,,,,,,,,Pass,FirstHalf
