Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
392,Cedric Omoigui,NGA,FW,Racing Sant,29-058,1994,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/29fa334d/Cedric-Omoigui,29fa334d,La Liga 2
393,Javier Ontiveros,ESP,MF,Villarreal B,26-121,1997,17.2,1.57,0.70,0.64,0.58,0.35,0.64,1.98,32.4,1.34,1.05,0.06,0.99,0.35,1.92,0.93,0.00,https://fbref.com/en/players/a83d8b0c/Javier-Ontiveros,a83d8b0c,La Liga 2
394,Jandro Orellana,ESP,MF,FC Andorra,23-154,2000,7.7,2.99,1.69,1.30,1.17,0.52,1.04,2.08,50.0,1.04,0.78,0.26,0.52,0.65,3.64,0.65,0.00,https://fbref.com/en/players/693e93f1/Jandro-Orellana,693e93f1,La Liga 2
395,Ekhiotz Orobio,ESP,FW,CD Mirandés,21-248,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/players/00c963e8/Ekhiotz-Orobio,00c963e8,La Liga 2
396,Arnau Ortiz,ESP,"MF,FW",Eldense,22-071,2001,3.0,1.00,0.67,0.00,0.33,0.67,0.67,3.00,22.2,2.33,0.67,0.00,0.67,0.67,1.67,0.67,0.00,https://fbref.com/en/players/48da0ff0/Arnau-Ortiz,48da0ff0,La Liga 2
397,Alfredo Ortuño,ESP,FW,Cartagena,32-352,1991,15.7,1.15,0.51,0.32,0.57,0.25,0.32,0.83,38.5,0.51,0.76,0.25,0.51,0.13,1.27,1.40,0.00,https://fbref.com/en/players/b5077003/Alfredo-Ortuno,b5077003,La Liga 2
398,Juanto Ortuño,ESP,FW,Eldense,31-331,1992,9.3,0.65,0.11,0.00,0.43,0.22,0.22,0.97,22.2,0.75,0.43,0.00,0.43,0.22,0.86,0.86,0.00,https://fbref.com/en/players/78cd5130/Juanto-Ortuno,78cd5130,La Liga 2
399,Sergio Ortuño,ESP,MF,Eldense,24-312,1999,19.6,2.30,1.43,0.82,1.12,0.36,0.87,2.65,32.7,1.79,1.02,0.26,0.77,1.58,3.88,0.77,0.00,https://fbref.com/en/players/6b992837/Sergio-Ortuno,6b992837,La Liga 2
400,Antonio Pacheco,ESP,MF,Albacete,22-005,2002,3.4,2.65,1.76,1.76,0.88,0.00,1.47,4.71,31.3,3.24,0.88,0.00,0.88,1.18,3.82,0.00,0.00,https://fbref.com/en/players/fdbe95bc/Antonio-Pacheco,fdbe95bc,La Liga 2
401,Fernando Pacheco,ESP,GK,Espanyol,31-235,1992,21.0,0.05,0.00,0.05,0.00,0.00,0.05,0.05,100.0,0.00,0.00,0.00,0.00,0.05,0.10,0.14,0.10,https://fbref.com/en/players/97852360/Fernando-Pacheco,97852360,La Liga 2
402,Javi Pamies,ESP,"DF,MF",Elche,20-297,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/b2008684/Javi-Pamies,b2008684,La Liga 2
403,Diego Pampín,ESP,DF,FC Andorra,23-299,2000,14.7,1.16,0.82,0.68,0.34,0.14,0.75,1.29,57.9,0.54,0.88,0.34,0.54,0.75,1.90,1.70,0.07,https://fbref.com/en/players/c748a0b2/Diego-Pampin,c748a0b2,La Liga 2
404,Alexandru Pașcanu,ROU,DF,Sporting Gijón,25-102,1998,13.5,2.30,1.41,1.93,0.37,0.00,1.63,3.48,46.8,1.85,1.48,0.52,0.96,1.11,3.41,3.78,0.00,https://fbref.com/en/players/9c748401/Alexandru-Pascanu,9c748401,La Liga 2
405,Pascu,ESP,FW,Villarreal B,20-274,2003,16.2,0.43,0.19,0.06,0.19,0.19,0.25,0.56,44.4,0.31,0.99,0.25,0.74,0.06,0.49,1.17,0.00,https://fbref.com/en/players/a2d9cf74/Pascu,a2d9cf74,La Liga 2
406,Alex Pastor,ESP,DF,FC Andorra,24-099,1999,4.4,3.64,2.73,2.50,1.14,0.00,2.05,3.18,64.3,1.14,0.91,0.68,0.23,1.14,4.77,2.05,0.00,https://fbref.com/en/players/2bf90480/Alex-Pastor,2bf90480,La Liga 2
407,Paulino,ESP,"MF,FW",Oviedo,26-195,1997,8.0,1.75,1.00,0.38,0.63,0.75,0.63,1.38,45.5,0.75,0.50,0.00,0.50,0.50,2.25,0.25,0.00,https://fbref.com/en/players/f20fce1b/Paulino,f20fce1b,La Liga 2
408,Heber Pena,ESP,"FW,MF",Racing Ferrol,33-357,1990,11.3,1.50,0.80,0.53,0.62,0.35,0.71,2.04,34.8,1.33,1.24,0.00,1.24,0.53,2.04,0.09,0.00,https://fbref.com/en/players/a229c6e7/Heber-Pena,a229c6e7,La Liga 2
409,Peque,ESP,"MF,FW",Racing Sant,21-096,2002,14.5,1.93,0.76,0.55,1.10,0.28,0.83,2.14,38.7,1.31,1.24,0.21,1.03,0.41,2.34,0.62,0.00,https://fbref.com/en/players/cb971b4f/Peque,cb971b4f,La Liga 2
410,Luis Perea,ESP,MF,Leganés,26-136,1997,8.0,1.50,0.75,0.75,0.75,0.00,0.75,2.38,31.6,1.63,1.25,0.63,0.63,0.25,1.75,2.25,0.00,https://fbref.com/en/players/8dc6dbb3/Luis-Perea,8dc6dbb3,La Liga 2
411,Hugo Perez,ESP,DF,Villarreal B,21-023,2002,1.8,1.67,0.00,1.67,0.00,0.00,1.11,1.67,66.7,0.56,1.11,0.00,1.11,0.56,2.22,3.89,0.00,https://fbref.com/en/players/7cfbe2c9/Hugo-Perez,7cfbe2c9,La Liga 2
412,Javi Pérez,ESP,MF,Alcorcón,28-147,1995,1.9,3.16,1.58,1.05,1.58,0.53,1.58,2.63,60.0,1.05,1.05,0.00,1.05,1.05,4.21,0.53,0.00,https://fbref.com/en/players/703962e1/Javi-Perez,703962e1,La Liga 2
413,Luis Pérez,ESP,DF,Valladolid,28-338,1995,19.6,1.28,0.97,0.82,0.36,0.10,0.61,0.87,70.6,0.26,0.92,0.41,0.51,0.97,2.24,2.09,0.05,https://fbref.com/en/players/b7c04927/Luis-Perez,b7c04927,La Liga 2
414,Alex Petxa,ESP,DF,FC Andorra,26-336,1997,11.8,1.61,1.02,0.76,0.68,0.17,0.68,1.27,53.3,0.59,1.10,0.42,0.68,1.27,2.88,1.53,0.17,https://fbref.com/en/players/97d08e60/Alex-Petxa,97d08e60,La Liga 2
415,Piña,ESP,DF,Eldense,29-070,1994,14.1,0.85,0.43,0.57,0.28,0.00,0.28,0.43,66.7,0.14,0.71,0.57,0.14,0.78,1.63,5.25,0.07,https://fbref.com/en/players/bf02db92/Pina,bf02db92,La Liga 2
416,Óscar Plano,ESP,"FW,MF",Elche,32-331,1991,12.2,1.23,0.66,0.33,0.90,0.00,0.33,0.98,33.3,0.66,1.23,0.16,1.07,0.98,2.21,0.41,0.00,https://fbref.com/en/players/7c388b20/Oscar-Plano,7c388b20,La Liga 2
417,Carlos Pomares Rayo,ESP,"DF,FW",Oviedo,31-034,1992,1.0,3.00,3.00,3.00,0.00,0.00,2.00,2.00,100.0,0.00,3.00,0.00,3.00,0.00,3.00,4.00,0.00,https://fbref.com/en/players/43742e87/Carlos-Pomares-Rayo,43742e87,La Liga 2
418,Jorge Pombo,ESP,MF,Racing Sant,29-320,1994,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0a8bcb23/Jorge-Pombo,0a8bcb23,La Liga 2
419,Francisco Portillo,ESP,"MF,FW",Leganés,33-209,1990,7.7,0.65,0.26,0.26,0.39,0.00,0.39,1.56,25.0,1.17,0.52,0.00,0.52,0.39,1.04,1.43,0.00,https://fbref.com/en/players/8e010ff4/Francisco-Portillo,8e010ff4,La Liga 2
420,Sergio Postigo,ESP,DF,Levante,35-065,1988,14.8,0.47,0.34,0.20,0.27,0.00,0.27,0.47,57.1,0.20,1.01,0.74,0.27,0.54,1.01,6.35,0.07,https://fbref.com/en/players/474ecac8/Sergio-Postigo,474ecac8,La Liga 2
421,Gaëtan Poussin,FRA,GK,Zaragoza,24-360,1999,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.0,0.43,0.00,0.00,0.00,0.43,0.43,0.87,0.87,https://fbref.com/en/players/c252c705/Gaetan-Poussin,c252c705,La Liga 2
422,Darío Poveda,ESP,FW,Leganés,26-301,1997,0.7,1.43,1.43,0.00,0.00,1.43,1.43,1.43,100.0,0.00,0.00,0.00,0.00,1.43,2.86,1.43,0.00,https://fbref.com/en/players/cbdf7d5c/Dario-Poveda,cbdf7d5c,La Liga 2
423,Manuel Pozo,ESP,FW,Valladolid,22-027,2001,0.7,1.43,0.00,0.00,0.00,1.43,0.00,0.00,,0.00,2.86,0.00,2.86,0.00,1.43,2.86,0.00,https://fbref.com/en/players/35440884/Manuel-Pozo,35440884,La Liga 2
424,Javi Puado,ESP,"MF,FW",Espanyol,25-228,1998,15.8,1.08,0.51,0.38,0.32,0.38,0.63,1.01,62.5,0.38,0.70,0.19,0.51,0.38,1.46,1.14,0.00,https://fbref.com/en/players/2683eda7/Javi-Puado,2683eda7,La Liga 2
425,Jorge Pulido,ESP,DF,Huesca,32-275,1991,15.9,0.44,0.19,0.38,0.06,0.00,0.06,0.25,25.0,0.19,0.94,0.82,0.13,0.82,1.26,4.84,0.06,https://fbref.com/en/players/978cd030/Jorge-Pulido,978cd030,La Liga 2
426,Ruben Pulido Peñas,ESP,DF,Huesca,23-128,2000,5.8,1.55,0.86,0.86,0.69,0.00,0.52,0.86,60.0,0.34,1.21,0.52,0.69,2.24,3.79,4.48,0.52,https://fbref.com/en/players/957251b2/Ruben-Pulido-Penas,957251b2,La Liga 2
427,Yacine Qasmi,MAR,FW,Eibar,33-005,1991,0.3,3.33,3.33,3.33,0.00,0.00,0.00,0.00,,0.00,3.33,0.00,3.33,0.00,3.33,3.33,0.00,https://fbref.com/en/players/3b3cbebb/Yacine-Qasmi,3b3cbebb,La Liga 2
428,Dani Queipo,ESP,"MF,FW",Sporting Gijón,22-007,2002,3.0,3.67,2.00,2.33,1.33,0.00,2.67,4.33,61.5,1.67,1.00,0.00,1.00,0.67,4.33,1.33,0.33,https://fbref.com/en/players/1b2f8c73/Dani-Queipo,1b2f8c73,La Liga 2
429,Alberto Quiles,ESP,FW,Albacete,28-256,1995,11.4,0.70,0.53,0.09,0.35,0.26,0.18,0.61,28.6,0.44,0.88,0.00,0.88,0.35,1.05,0.70,0.00,https://fbref.com/en/players/25233d1b/Alberto-Quiles,25233d1b,La Liga 2
430,Alberto Quintana,ESP,DF,Valladolid,22-095,2001,2.8,1.07,0.36,0.71,0.36,0.00,0.71,1.07,66.7,0.36,2.14,1.43,0.71,0.71,1.79,3.21,0.00,https://fbref.com/en/players/317c5550/Alberto-Quintana,317c5550,La Liga 2
431,Luis Quintero,COL,"FW,MF",Amorebieta,19-088,2004,3.9,1.03,1.03,0.51,0.51,0.00,0.51,2.05,25.0,1.54,1.03,0.00,1.03,1.28,2.31,0.51,0.00,https://fbref.com/en/players/3e4ad648/Luis-Quintero,3e4ad648,La Liga 2
432,Xavi Quintillà,ESP,DF,Alcorcón,27-138,1996,8.3,1.20,0.72,0.72,0.24,0.24,0.96,1.33,72.7,0.36,0.96,0.36,0.60,0.24,1.45,3.49,0.00,https://fbref.com/en/players/84fb6aff/Xavi-Quintilla,84fb6aff,La Liga 2
433,Quique,ESP,FW,Eibar,33-237,1990,6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.0,0.16,0.48,0.00,0.48,0.00,0.00,0.48,0.00,https://fbref.com/en/players/c966fce1/Quique,c966fce1,La Liga 2
434,Dani Raba,ESP,"MF,FW",Leganés,28-071,1995,13.7,1.75,1.24,0.51,0.44,0.80,0.95,2.55,37.1,1.61,1.53,0.22,1.31,0.80,2.55,0.36,0.00,https://fbref.com/en/players/ea6a7ab4/Dani-Raba,ea6a7ab4,La Liga 2
435,Yanis Rahmani,FRA,FW,Eibar,28-240,1995,6.2,1.77,1.61,0.65,0.81,0.32,0.65,1.77,36.4,1.13,0.81,0.00,0.81,0.65,2.42,0.81,0.00,https://fbref.com/en/players/f807f8b3/Yanis-Rahmani,f807f8b3,La Liga 2
436,Hugo Rama,ESP,MF,Oviedo,27-047,1996,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.0,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f907df5b/Hugo-Rama,f907df5b,La Liga 2
437,Ramón,ESP,GK,CD Mirandés,24-029,1999,14.0,0.07,0.00,0.07,0.00,0.00,0.07,0.14,50.0,0.07,0.00,0.00,0.00,0.00,0.07,0.29,0.07,https://fbref.com/en/players/0cb5d404/Ramon,0cb5d404,La Liga 2
438,Ramon,BRA,DF,Espanyol,22-301,2001,5.0,2.40,2.20,1.00,1.20,0.20,1.80,3.40,52.9,1.60,1.00,0.40,0.60,0.60,3.00,2.40,0.00,https://fbref.com/en/players/fdf88bc0/Ramon,fdf88bc0,La Liga 2
439,Pablo Ramon,ESP,DF,CD Mirandés,22-192,2001,18.7,1.28,0.70,0.86,0.37,0.05,0.96,1.23,78.3,0.27,1.55,0.91,0.64,1.44,2.73,4.17,0.00,https://fbref.com/en/players/03cb6ca0/Pablo-Ramon,03cb6ca0,La Liga 2
440,Abraham Rando,ESP,DF,Villarreal B,22-187,2001,11.2,1.88,1.07,1.34,0.54,0.00,1.07,1.79,60.0,0.71,1.34,0.80,0.54,1.70,3.57,4.64,0.00,https://fbref.com/en/players/68c28f7e/Abraham-Rando,68c28f7e,La Liga 2
441,Nico Ratti,ITA,GK,FC Andorra,30-112,1993,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29,https://fbref.com/en/players/ea294d3d/Nico-Ratti,ea294d3d,La Liga 2
442,Rebollo,ESP,GK,Zaragoza,24-029,1999,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.11,https://fbref.com/en/players/3c251970/Rebollo,3c251970,La Liga 2
443,Alberto Reina,ESP,MF,CD Mirandés,26-121,1997,13.9,3.17,1.80,1.65,1.44,0.07,1.44,2.45,58.8,1.01,1.51,0.58,0.94,0.86,4.03,1.51,0.00,https://fbref.com/en/players/dede3190/Alberto-Reina,dede3190,La Liga 2
444,Daniel Requena,ESP,"MF,FW",Villarreal B,19-330,2004,8.1,2.10,1.48,0.86,1.11,0.12,1.23,2.47,50.0,1.23,1.60,0.12,1.48,1.48,3.58,0.99,0.00,https://fbref.com/en/players/34d29ab9/Daniel-Requena,34d29ab9,La Liga 2
445,Oriol Rey,ESP,MF,Levante,25-317,1998,18.9,1.64,0.90,0.79,0.69,0.16,0.58,1.48,39.3,0.90,1.06,0.42,0.63,1.01,2.65,1.43,0.00,https://fbref.com/en/players/e8a0d2f7/Oriol-Rey,e8a0d2f7,La Liga 2
446,Nico Ribaudo,ESP,"MF,FW",Espanyol,22-272,2001,10.2,0.78,0.29,0.20,0.39,0.20,0.39,1.08,36.4,0.69,0.29,0.00,0.29,0.20,0.98,0.39,0.00,https://fbref.com/en/players/ce8039aa/Nico-Ribaudo,ce8039aa,La Liga 2
447,Manuel Rico,ESP,MF,Huesca,21-007,2003,1.2,4.17,4.17,3.33,0.83,0.00,1.67,4.17,40.0,2.50,0.00,0.00,0.00,0.00,4.17,0.83,0.00,https://fbref.com/en/players/9a0fa401/Manuel-Rico,9a0fa401,La Liga 2
448,Mikel Rico,ESP,MF,Cartagena,39-065,1984,5.2,0.38,0.00,0.38,0.00,0.00,0.38,1.35,28.6,0.96,1.15,0.19,0.96,0.19,0.58,0.58,0.00,https://fbref.com/en/players/def69cd0/Mikel-Rico,def69cd0,La Liga 2
449,Lucas Ricoy,ESP,DF,Burgos,20-355,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ef6dfa07/Lucas-Ricoy,ef6dfa07,La Liga 2
450,Óscar Rivas,ESP,"MF,DF",Alcorcón,23-287,2000,9.2,1.52,0.87,0.65,0.76,0.11,0.98,3.15,31.0,2.17,1.74,0.98,0.76,1.41,2.93,4.02,0.22,https://fbref.com/en/players/d0ef8835/Oscar-Rivas,d0ef8835,La Liga 2
451,Cristian Rivera,ESP,MF,Sporting Gijón,26-183,1997,7.4,2.70,1.49,1.22,1.08,0.41,0.68,1.49,45.5,0.81,1.08,0.41,0.68,2.03,4.73,1.89,0.14,https://fbref.com/en/players/8ef81d2d/Cristian-Rivera,8ef81d2d,La Liga 2
452,Rober,ESP,DF,Sporting Gijón,28-326,1995,18.5,1.14,0.49,1.03,0.11,0.00,0.92,1.19,77.3,0.27,1.08,0.81,0.27,1.46,2.59,3.62,0.00,https://fbref.com/en/players/c00097d2/Rober,c00097d2,La Liga 2
453,Álvaro Rodríguez,ESP,DF,Albacete,29-170,1994,8.0,1.88,1.63,1.25,0.38,0.25,1.13,2.50,45.0,1.38,0.88,0.00,0.88,0.75,2.63,1.75,0.00,https://fbref.com/en/players/fe73c4e1/Alvaro-Rodriguez,fe73c4e1,La Liga 2
454,Ángel Rodríguez,ESP,FW,Tenerife,36-257,1987,10.4,0.38,0.29,0.10,0.10,0.19,0.19,0.96,20.0,0.77,0.67,0.10,0.58,0.10,0.48,0.87,0.00,https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,8cfc2f69,La Liga 2
455,Enol Rodríguez,ESP,FW,Oviedo,22-164,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c666073a/Enol-Rodriguez,c666073a,La Liga 2
456,Rayco Rodríguez Medina,ESP,"FW,MF",Amorebieta,27-045,1996,8.2,1.34,0.61,0.12,1.10,0.12,0.61,1.59,38.5,0.98,0.98,0.24,0.73,0.73,2.07,0.61,0.00,https://fbref.com/en/players/7039121a/Rayco-Rodriguez-Medina,7039121a,La Liga 2
457,Riki Rodríguez,ESP,MF,Albacete,26-105,1997,20.6,2.14,1.07,0.63,1.07,0.44,1.12,1.99,56.1,0.87,1.21,0.29,0.92,1.41,3.54,0.92,0.00,https://fbref.com/en/players/4a75b7ee/Riki-Rodriguez,4a75b7ee,La Liga 2
458,Víctor Rofino,ESP,DF,Valladolid,21-164,2002,1.0,1.00,0.00,0.00,1.00,0.00,1.00,3.00,33.3,2.00,3.00,2.00,1.00,2.00,3.00,5.00,0.00,https://fbref.com/en/players/98244f88/Victor-Rofino,98244f88,La Liga 2
459,Leonardo Román,ESP,GK,Oviedo,23-186,2000,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,https://fbref.com/en/players/924ff27e/Leonardo-Roman,924ff27e,La Liga 2
460,San Román,ESP,GK,Elche,26-178,1997,14.0,0.07,0.00,0.07,0.00,0.00,0.07,0.07,100.0,0.00,0.00,0.00,0.00,0.00,0.07,0.50,0.00,https://fbref.com/en/players/f08ccd2d/San-Roman,f08ccd2d,La Liga 2
461,Álvaro Romero,ESP,"MF,FW",Tenerife,27-241,1996,0.7,2.86,2.86,2.86,0.00,0.00,1.43,2.86,50.0,1.43,2.86,0.00,2.86,0.00,2.86,1.43,0.00,https://fbref.com/en/players/f9a53c29/Alvaro-Romero,f9a53c29,La Liga 2
462,Carlos Romero,ESP,"DF,MF",Villarreal B,22-071,2001,9.0,1.78,0.78,0.78,1.00,0.00,1.33,2.44,54.5,1.11,1.56,0.22,1.33,0.78,2.56,1.67,0.00,https://fbref.com/en/players/23cbf863/Carlos-Romero,23cbf863,La Liga 2
463,Iván Romero,ESP,"FW,MF",Levante,22-273,2001,4.8,1.04,0.63,0.21,0.63,0.21,0.42,1.46,28.6,1.04,0.83,0.21,0.63,0.83,1.88,0.42,0.00,https://fbref.com/en/players/2fbe6af0/Ivan-Romero,2fbe6af0,La Liga 2
464,Diego Rosales,ESP,DF,CD Mirandés,20-254,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ad6fe3f0/Diego-Rosales,ad6fe3f0,La Liga 2
465,Guillermo Rosas,ESP,"DF,MF",Sporting Gijón,23-236,2000,6.9,4.20,2.61,3.19,0.72,0.29,2.46,3.19,77.3,0.72,0.58,0.14,0.43,1.16,5.36,1.45,0.00,https://fbref.com/en/players/21d5cdc4/Guillermo-Rosas,21d5cdc4,La Liga 2
466,Rubén,ESP,DF,CD Mirandés,22-338,2001,14.7,1.84,1.16,0.82,0.61,0.41,1.22,1.97,62.1,0.75,0.68,0.34,0.34,1.36,3.20,2.11,0.00,https://fbref.com/en/players/35d4f151/Ruben,35d4f151,La Liga 2
467,Waldo Rubio,ESP,"MF,FW",Tenerife,28-144,1995,10.2,0.88,0.69,0.29,0.49,0.10,0.49,1.57,31.3,1.08,0.49,0.00,0.49,0.39,1.27,0.49,0.00,https://fbref.com/en/players/ccaa5728/Waldo-Rubio,ccaa5728,La Liga 2
468,Jesús Ruiz,ESP,GK,Alcorcón,26-353,1997,18.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.06,https://fbref.com/en/players/e999605d/Jesus-Ruiz,e999605d,La Liga 2
469,Víctor Ruiz,ESP,DF,Espanyol,34-348,1989,1.0,1.00,1.00,1.00,0.00,0.00,1.00,1.00,100.0,0.00,0.00,0.00,0.00,1.00,2.00,3.00,0.00,https://fbref.com/en/players/b3dc6eca/Victor-Ruiz,b3dc6eca,La Liga 2
470,Juan Sabater,,MF,Cartagena,,,0.5,,2.00,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/a14c6a53/Juan-Sabater,a14c6a53,La Liga 2
471,Jorge Sáenz,ESP,DF,Leganés,27-052,1996,15.2,1.58,1.18,1.25,0.33,0.00,0.72,1.12,64.7,0.39,1.05,0.86,0.20,0.66,2.24,5.26,0.00,https://fbref.com/en/players/bfca375c/Jorge-Saenz,bfca375c,La Liga 2
472,Íñigo Sainz Maza,ESP,MF,Racing Sant,25-206,1998,12.1,2.98,1.98,1.24,1.49,0.25,1.40,3.64,38.6,2.23,1.57,0.58,0.99,1.32,4.30,1.40,0.00,https://fbref.com/en/players/7bbacdc4/Inigo-Sainz-Maza,7bbacdc4,La Liga 2
473,Sala,ESP,FW,Valladolid,20-243,2003,1.8,0.56,0.00,0.56,0.00,0.00,0.00,0.56,0.0,0.56,1.11,0.00,1.11,0.00,0.56,0.56,0.00,https://fbref.com/en/players/3b68a682/Sala,3b68a682,La Liga 2
474,Eddie Salcedo,ITA,"FW,MF",Eldense,22-099,2001,3.1,0.97,0.65,0.65,0.32,0.00,0.00,0.97,0.0,0.97,0.97,0.00,0.97,0.97,1.94,0.97,0.00,https://fbref.com/en/players/0489bb30/Eddie-Salcedo,0489bb30,La Liga 2
475,José Salinas,ESP,"DF,MF",Elche,23-100,2000,3.5,1.43,1.43,1.14,0.29,0.00,0.86,0.86,100.0,0.00,0.86,0.57,0.29,0.29,1.71,1.43,0.00,https://fbref.com/en/players/2c82c766/Jose-Salinas,2c82c766,La Liga 2
476,Cristian Salvador,ESP,MF,Elche,29-049,1994,4.1,2.68,1.46,0.24,2.44,0.00,0.98,2.44,40.0,1.46,0.98,0.00,0.98,1.95,4.63,3.17,0.00,https://fbref.com/en/players/6b121593/Cristian-Salvador,6b121593,La Liga 2
477,Salvi,ESP,"MF,FW",Espanyol,32-284,1991,4.0,1.25,0.50,0.50,0.75,0.00,0.50,1.50,33.3,1.00,0.75,0.00,0.75,0.00,1.25,2.00,0.00,https://fbref.com/en/players/405f267a/Salvi,405f267a,La Liga 2
478,Sergi Samper,ESP,MF,FC Andorra,28-353,1995,11.4,2.02,1.23,1.40,0.35,0.26,0.88,1.67,52.6,0.79,0.53,0.18,0.35,1.32,3.33,1.93,0.00,https://fbref.com/en/players/6a7586f4/Sergi-Samper,6a7586f4,La Liga 2
479,Carlos Sanchez,ESP,DF,Cartagena,22-264,2001,1.5,4.67,1.33,3.33,1.33,0.00,2.00,2.67,75.0,0.67,1.33,0.00,1.33,1.33,6.00,2.67,0.00,https://fbref.com/en/players/67c73275/Carlos-Sanchez,67c73275,La Liga 2
480,Diego Sánchez,ESP,DF,Sporting Gijón,20-174,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,https://fbref.com/en/players/230f7fd6/Diego-Sanchez,230f7fd6,La Liga 2
481,Germán Sánchez,ESP,DF,Racing Sant,37-027,1986,15.6,0.83,0.51,0.58,0.26,0.00,0.26,0.51,50.0,0.26,1.28,1.22,0.06,0.96,1.79,6.22,0.00,https://fbref.com/en/players/ea9b2ef9/German-Sanchez,ea9b2ef9,La Liga 2
482,Iván Sánchez,ESP,MF,Valladolid,31-107,1992,16.4,1.95,1.16,0.67,1.10,0.18,0.67,1.83,36.7,1.16,0.91,0.24,0.67,0.43,2.38,0.18,0.00,https://fbref.com/en/players/70107d4d/Ivan-Sanchez,70107d4d,La Liga 2
483,Marcos Sánchez,ESP,DF,Villarreal B,20-074,2003,0.2,5.00,5.00,5.00,0.00,0.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,https://fbref.com/en/players/c18dcafe/Marcos-Sanchez,c18dcafe,La Liga 2
484,Alejandro Sancris,ESP,"MF,FW",Burgos,26-355,1997,7.9,2.03,1.65,1.14,0.89,0.00,1.01,1.52,66.7,0.51,1.14,0.13,1.01,0.63,2.66,0.38,0.13,https://fbref.com/en/players/640b4170/Alejandro-Sancris,640b4170,La Liga 2
485,Marco Sangalli,ESP,"FW,MF",Racing Sant,31-335,1992,7.2,2.22,1.67,0.97,1.11,0.14,1.25,2.78,45.0,1.53,0.56,0.14,0.42,0.97,3.19,1.25,0.00,https://fbref.com/en/players/0bf0e5b1/Marco-Sangalli,0bf0e5b1,La Liga 2
486,Pau Sans,ESP,FW,Zaragoza,19-045,2004,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8bab63be/Pau-Sans,8bab63be,La Liga 2
487,Álvaro Santamaría,ESP,MF,Racing Sant,22-062,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8d48f2d9/Alvaro-Santamaria,8d48f2d9,La Liga 2
488,Aitor Sanz,ESP,MF,Tenerife,39-117,1984,5.2,1.54,1.15,0.58,0.77,0.19,1.15,1.92,60.0,0.77,0.96,0.38,0.58,2.69,4.23,1.54,0.00,https://fbref.com/en/players/bd267b8d/Aitor-Sanz,bd267b8d,La Liga 2
489,Alvaro Sanz,ESP,MF,CD Mirandés,22-328,2001,17.7,1.36,0.90,0.62,0.56,0.17,0.68,1.30,52.2,0.62,0.96,0.28,0.68,0.79,2.15,0.90,0.00,https://fbref.com/en/players/eaefa2d0/Alvaro-Sanz,eaefa2d0,La Liga 2
