Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
2051,Jens Petter Hauge,NOR,"MF,FW",Eint Frankfurt,de Bundesliga,24-201,1999,1.6,53.1,48.8,4.38,1.25,0.63,0.63,1.25,1.88,1.25,0.63,0.00,0.00,43.1,0.00,1.25,https://fbref.com/en/players/12c35abe/Jens-Petter-Hauge,12c35abe,Big 5 combined
2052,Germán Pezzella,ARG,DF,Betis,es La Liga,32-308,1991,30.1,48.2,45.8,2.39,2.26,0.03,0.20,0.07,0.10,0.00,0.00,0.00,0.00,41.5,0.00,0.10,https://fbref.com/en/players/8c725b43/German-Pezzella,8c725b43,Big 5 combined
2053,Giuseppe Pezzella,ITA,DF,Empoli,it Serie A,26-153,1997,9.4,50.9,40.2,10.5,1.70,0.11,0.00,5.00,8.83,0.00,0.00,0.00,0.00,38.1,0.11,2.13,https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella,149c5f5d,Big 5 combined
2054,Luca Pfeiffer,GER,"FW,MF",Darmstadt 98,de Bundesliga,27-254,1996,18.0,22.9,20.9,1.89,0.11,0.06,0.11,0.28,0.28,0.00,0.00,0.00,0.00,16.1,0.11,0.39,https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer,83e1f40e,Big 5 combined
2055,Patric Pfeiffer,GER,DF,Augsburg,de Bundesliga,24-254,1999,5.4,47.6,45.7,1.67,1.11,0.00,0.56,0.19,0.56,0.00,0.00,0.00,0.00,34.8,0.19,1.30,https://fbref.com/en/players/d07d0aeb/Patric-Pfeiffer,d07d0aeb,Big 5 combined
2056,Maximilian Philipp,GER,"FW,MF",Freiburg,de Bundesliga,30-060,1994,3.3,30.6,29.7,0.91,0.30,0.00,0.00,1.21,0.00,0.30,0.00,0.00,0.00,22.4,0.00,1.82,https://fbref.com/en/players/061e8e23/Maximilian-Philipp,061e8e23,Big 5 combined
2057,Kalvin Phillips,ENG,MF,West Ham,eng Premier League,28-150,1995,3.4,52.6,50.0,2.06,1.76,0.29,0.29,0.29,0.29,0.00,0.00,0.00,0.00,41.5,0.59,0.59,https://fbref.com/en/players/4f565d77/Kalvin-Phillips,4f565d77,Big 5 combined
2058,Kalvin Phillips,ENG,MF,Manchester City,eng Premier League,28-150,1995,1.0,70.0,67.0,3.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,62.0,0.00,1.00,https://fbref.com/en/players/4f565d77/Kalvin-Phillips,4f565d77,Big 5 combined
2059,Jaden Philogene Bidace,ENG,FW,Aston Villa,eng Premier League,22-082,2002,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,https://fbref.com/en/players/19f4d211/Jaden-Philogene-Bidace,19f4d211,Big 5 combined
2060,Kamil Piątkowski,POL,DF,Granada,es La Liga,23-314,2000,3.9,43.6,42.3,1.03,0.77,0.00,0.51,0.00,0.26,0.00,0.00,0.00,0.00,37.7,0.26,0.26,https://fbref.com/en/players/2cf496fb/Kamil-Piatkowski,2cf496fb,Big 5 combined
2061,Roberto Piccoli,ITA,FW,Empoli,it Serie A,23-094,2001,0.4,15.0,12.5,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/1cadaf34/Roberto-Piccoli,1cadaf34,Big 5 combined
2062,Roberto Piccoli,ITA,FW,Lecce,it Serie A,23-094,2001,13.5,16.9,15.7,1.11,0.00,0.07,0.07,0.44,0.07,0.00,0.00,0.00,0.00,10.0,0.07,0.67,https://fbref.com/en/players/1cadaf34/Roberto-Piccoli,1cadaf34,Big 5 combined
2063,Florian Pick,GER,"MF,FW",Heidenheim,de Bundesliga,28-235,1995,3.2,50.9,39.7,10.9,4.06,0.00,0.31,9.69,1.25,5.63,2.81,2.50,0.00,33.1,0.31,2.50,https://fbref.com/en/players/00e36323/Florian-Pick,00e36323,Big 5 combined
2064,Jordan Pickford,ENG,GK,Everton,eng Premier League,30-054,1994,35.0,41.2,28.3,12.8,5.91,0.03,0.11,0.00,0.00,0.00,0.00,0.00,0.00,25.6,0.17,0.00,https://fbref.com/en/players/4806ec67/Jordan-Pickford,4806ec67,Big 5 combined
2065,Amos Pieper,GER,DF,Werder Bremen,de Bundesliga,26-104,1998,6.6,47.3,45.0,1.82,1.67,0.15,0.15,0.30,0.15,0.00,0.00,0.00,0.00,34.7,0.45,0.91,https://fbref.com/en/players/526ea7cc/Amos-Pieper,526ea7cc,Big 5 combined
2066,Marvin Pieringer,GER,"MF,FW",Heidenheim,de Bundesliga,24-209,1999,15.2,26.0,25.1,0.92,0.00,0.20,0.13,0.46,0.13,0.00,0.00,0.00,0.00,18.1,0.00,0.59,https://fbref.com/en/players/11407d95/Marvin-Pieringer,11407d95,Big 5 combined
2067,Santiago Pierotti,ARG,MF,Lecce,it Serie A,23-027,2001,0.7,42.9,41.4,1.43,0.00,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,28.6,0.00,0.00,https://fbref.com/en/players/ec315772/Santiago-Pierotti,ec315772,Big 5 combined
2068,Niccolò Pierozzi,ITA,DF,Salernitana,it Serie A,22-231,2001,6.7,34.8,29.4,5.37,1.79,0.00,0.00,0.90,3.58,0.00,0.00,0.00,0.00,25.8,0.00,1.04,https://fbref.com/en/players/3649ece2/Niccolo-Pierozzi,3649ece2,Big 5 combined
2069,Ronaël Pierre-Gabriel,FRA,DF,Nantes,fr Ligue 1,25-322,1998,6.6,43.8,36.1,7.58,0.76,0.00,0.00,1.36,6.82,0.00,0.00,0.00,0.00,34.4,0.15,1.67,https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,64ba07c0,Big 5 combined
2070,Andrea Pinamonti,ITA,FW,Sassuolo,it Serie A,24-347,1999,31.1,18.6,16.1,2.44,0.00,0.03,0.03,0.32,0.00,0.00,0.00,0.00,0.00,12.2,0.06,0.77,https://fbref.com/en/players/08aa9cd1/Andrea-Pinamonti,08aa9cd1,Big 5 combined
2071,Ethan Pinnock,JAM,DF,Brentford,eng Premier League,30-337,1993,25.0,52.0,49.9,1.96,0.96,0.00,0.32,0.28,0.92,0.00,0.00,0.00,0.00,42.9,0.12,0.52,https://fbref.com/en/players/e541326e/Ethan-Pinnock,e541326e,Big 5 combined
2072,Yeremi Pino,ESP,"MF,FW",Villarreal,es La Liga,21-193,2002,5.3,32.3,30.9,0.94,0.19,0.38,0.00,1.32,0.75,0.00,0.00,0.00,0.00,25.8,0.38,0.19,https://fbref.com/en/players/540ec57b/Yeremi-Pino,540ec57b,Big 5 combined
2073,Lorenzo Pirola,ITA,DF,Salernitana,it Serie A,22-070,2002,19.6,49.3,46.5,2.76,1.58,0.00,0.15,0.10,0.51,0.00,0.00,0.00,0.00,41.4,0.05,0.51,https://fbref.com/en/players/caec77da/Lorenzo-Pirola,caec77da,Big 5 combined
2074,Niccolò Pisilli,ITA,MF,Roma,it Serie A,19-220,2004,0.1,60.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.0,0.00,0.00,https://fbref.com/en/players/c84dcc88/Niccolo-Pisilli,c84dcc88,Big 5 combined
2075,Alassane Pléa,FRA,"FW,MF",M'Gladbach,de Bundesliga,31-051,1993,19.4,35.7,33.1,2.58,0.36,0.62,0.41,2.16,0.15,0.31,0.15,0.15,0.00,24.9,0.00,1.55,https://fbref.com/en/players/bc6bd723/Alassane-Plea,bc6bd723,Big 5 combined
2076,Tommaso Pobega,ITA,MF,Milan,it Serie A,24-290,1999,3.3,35.5,35.5,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.3,0.00,1.52,https://fbref.com/en/players/55a1cac2/Tommaso-Pobega,55a1cac2,Big 5 combined
2077,Paul Pogba,FRA,MF,Juventus,it Serie A,31-046,1993,0.6,58.3,53.3,5.00,5.00,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,45.0,0.00,3.33,https://fbref.com/en/players/867239d3/Paul-Pogba,867239d3,Big 5 combined
2078,Ole Pohlmann,GER,MF,Dortmund,de Bundesliga,23-025,2001,0.4,35.0,27.5,7.50,2.50,0.00,0.00,7.50,0.00,5.00,5.00,0.00,0.00,17.5,0.00,0.00,https://fbref.com/en/players/822b83e8/Ole-Pohlmann,822b83e8,Big 5 combined
2079,Matteo Politano,ITA,FW,Napoli,it Serie A,30-271,1993,23.2,50.6,44.6,5.60,1.38,0.09,1.25,5.04,1.55,2.41,1.16,0.39,0.09,38.9,0.39,1.77,https://fbref.com/en/players/5e861944/Matteo-Politano,5e861944,Big 5 combined
2080,Sebastian Polter,GER,FW,Darmstadt 98,de Bundesliga,33-029,1991,5.0,22.4,20.6,1.40,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,13.0,0.40,1.40,https://fbref.com/en/players/3745e8bd/Sebastian-Polter,3745e8bd,Big 5 combined
2081,Julien Ponceau,FRA,MF,Lorient,fr Ligue 1,23-154,2000,22.9,48.1,45.0,2.75,1.00,0.09,0.13,2.05,0.70,1.00,0.35,0.66,0.00,40.5,0.35,1.27,https://fbref.com/en/players/e546b2e3/Julien-Ponceau,e546b2e3,Big 5 combined
2082,Marin Pongračić,CRO,DF,Lecce,it Serie A,26-232,1997,31.8,50.5,46.1,4.25,3.87,0.00,0.28,0.03,0.16,0.00,0.00,0.00,0.00,42.5,0.13,0.28,https://fbref.com/en/players/2a6cd437/Marin-Pongracic,2a6cd437,Big 5 combined
2083,Nick Pope,ENG,GK,Newcastle Utd,eng Premier League,32-011,1992,13.9,26.4,18.5,7.91,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.8,0.00,0.00,https://fbref.com/en/players/4b40d9ca/Nick-Pope,4b40d9ca,Big 5 combined
2084,Pedro Porro,ESP,DF,Tottenham,eng Premier League,24-230,1999,29.5,67.3,54.1,12.9,1.56,0.44,0.31,6.00,8.07,3.25,1.22,1.12,0.03,51.1,0.37,1.80,https://fbref.com/en/players/27d0a506/Pedro-Porro,27d0a506,Big 5 combined
2085,Portu,ESP,FW,Getafe,es La Liga,31-345,1992,1.1,20.9,19.1,1.82,0.91,0.00,0.00,1.82,0.00,0.91,0.00,0.91,0.00,15.5,0.00,1.82,https://fbref.com/en/players/1bda5842/Portu,1bda5842,Big 5 combined
2086,Portu,ESP,"MF,FW",Girona,es La Liga,31-345,1992,11.3,23.6,22.3,1.06,0.09,0.27,0.00,1.68,0.00,0.18,0.00,0.18,0.00,18.1,0.27,1.15,https://fbref.com/en/players/1bda5842/Portu,1bda5842,Big 5 combined
2087,Stefan Posch,AUT,DF,Bologna,it Serie A,26-352,1997,23.8,79.5,68.0,11.3,1.72,0.00,0.25,1.51,9.58,0.00,0.00,0.00,0.00,65.4,0.21,1.81,https://fbref.com/en/players/7f609bfc/Stefan-Posch,7f609bfc,Big 5 combined
2088,Yussuf Poulsen,DEN,FW,RB Leipzig,de Bundesliga,29-320,1994,12.9,20.7,19.5,1.01,0.08,0.23,0.00,0.31,0.16,0.00,0.00,0.00,0.00,14.9,0.23,0.85,https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen,d2416c2e,Big 5 combined
2089,José Pozo,ESP,MF,Rayo Vallecano,es La Liga,28-046,1996,0.2,55.0,55.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.0,0.00,0.00,https://fbref.com/en/players/fc8b614b/Jose-Pozo,fc8b614b,Big 5 combined
2090,Alejandro Pozo Pozo,ESP,"DF,MF",Almería,es La Liga,25-068,1999,9.4,55.3,44.5,10.3,0.74,0.11,0.11,4.26,9.57,0.00,0.00,0.00,0.00,40.7,0.53,1.60,https://fbref.com/en/players/3c16d927/Alejandro-Pozo-Pozo,3c16d927,Big 5 combined
2091,Beñat Prados,ESP,"MF,DF",Athletic Club,es La Liga,23-082,2001,13.0,50.2,47.7,2.15,1.08,0.38,0.23,0.62,1.00,0.00,0.00,0.00,0.00,42.0,0.38,0.54,https://fbref.com/en/players/1f60244a/Benat-Prados,1f60244a,Big 5 combined
2092,Matteo Prati,ITA,MF,Cagliari,it Serie A,20-124,2003,18.6,34.7,32.6,1.88,1.08,0.16,0.00,0.81,0.22,0.11,0.00,0.11,0.00,26.0,0.22,0.91,https://fbref.com/en/players/d8363914/Matteo-Prati,d8363914,Big 5 combined
2093,Abdón Prats,ESP,"FW,MF",Mallorca,es La Liga,31-145,1992,11.7,18.3,17.4,0.77,0.17,0.43,0.26,0.60,0.00,0.17,0.09,0.09,0.00,10.2,0.09,1.03,https://fbref.com/en/players/d1b060e2/Abdon-Prats,d1b060e2,Big 5 combined
2094,Sanjin Prcić,BIH,MF,Strasbourg,fr Ligue 1,30-162,1993,1.0,47.0,42.0,4.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,44.0,1.00,0.00,https://fbref.com/en/players/51c30111/Sanjin-Prcic,51c30111,Big 5 combined
2095,Grischa Prömel,GER,MF,Hoffenheim,de Bundesliga,29-112,1995,21.1,38.0,37.2,0.66,0.52,0.28,0.24,0.43,0.14,0.00,0.00,0.00,0.00,30.2,0.14,1.09,https://fbref.com/en/players/924f9191/Grischa-Promel,924f9191,Big 5 combined
2096,Ivan Provedel,ITA,GK,Lazio,it Serie A,30-044,1994,28.0,33.8,26.3,7.32,1.71,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,27.6,0.18,0.00,https://fbref.com/en/players/277da414/Ivan-Provedel,277da414,Big 5 combined
2097,Pubill,ESP,DF,Almería,es La Liga,20-315,2003,17.2,46.7,36.4,10.3,1.22,0.00,0.17,3.37,9.13,0.00,0.00,0.00,0.00,33.1,0.00,1.57,https://fbref.com/en/players/365113c0/Pubill,365113c0,Big 5 combined
2098,Gustavo Puerta,COL,"DF,MF",Leverkusen,de Bundesliga,20-282,2003,0.3,83.3,76.7,6.67,3.33,0.00,0.00,3.33,0.00,3.33,0.00,3.33,0.00,73.3,0.00,0.00,https://fbref.com/en/players/2c08cab0/Gustavo-Puerta,2c08cab0,Big 5 combined
2099,Antonio Puertas,ESP,"MF,FW",Granada,es La Liga,32-069,1992,8.1,26.2,24.4,1.48,0.00,0.25,0.12,2.47,0.86,0.00,0.00,0.00,0.00,18.8,0.25,0.74,https://fbref.com/en/players/c77a8043/Antonio-Puertas,c77a8043,Big 5 combined
2100,Arnau Puigmal,ESP,"FW,DF",Almería,es La Liga,23-111,2001,2.8,33.2,28.6,4.64,0.71,0.00,0.00,5.00,1.79,1.79,1.07,0.71,0.00,23.2,0.00,1.07,https://fbref.com/en/players/39352da2/Arnau-Puigmal,39352da2,Big 5 combined
2101,Christian Pulisic,USA,FW,Milan,it Serie A,25-225,1998,24.9,36.7,35.5,1.08,0.08,0.08,0.08,3.53,0.32,0.68,0.12,0.44,0.00,28.3,0.12,1.65,https://fbref.com/en/players/1bf33a9a/Christian-Pulisic,1bf33a9a,Big 5 combined
2102,George Pușcaș,ROU,FW,Genoa,it Serie A,28-022,1996,2.1,29.0,27.6,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.2,0.00,1.43,https://fbref.com/en/players/c23c8e0d/George-Puscas,c23c8e0d,Big 5 combined
2103,Jarell Quansah,ENG,DF,Liverpool,eng Premier League,21-092,2003,10.2,96.6,94.5,1.86,1.27,0.10,0.49,0.00,0.39,0.00,0.00,0.00,0.00,85.3,0.20,0.20,https://fbref.com/en/players/4125cb98/Jarell-Quansah,4125cb98,Big 5 combined
2104,Domingos Quina,POR,MF,Udinese,it Serie A,24-164,1999,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/41fb0f4e/Domingos-Quina,41fb0f4e,Big 5 combined
2105,Adrien Rabiot,FRA,MF,Juventus,it Serie A,29-027,1995,26.7,41.6,40.2,1.24,0.45,0.11,0.26,1.46,0.79,0.00,0.00,0.00,0.00,34.2,0.11,0.90,https://fbref.com/en/players/8794e251/Adrien-Rabiot,8794e251,Big 5 combined
2106,Uroš Račić,SRB,MF,Sassuolo,it Serie A,26-044,1998,8.2,43.5,42.9,0.61,0.49,0.12,0.85,0.24,0.12,0.00,0.00,0.00,0.00,35.9,0.00,0.24,https://fbref.com/en/players/faed84db/Uros-Racic,faed84db,Big 5 combined
2107,Nemanja Radonjić,SRB,"MF,FW",Torino,it Serie A,28-075,1996,4.2,21.2,20.5,0.48,0.00,0.00,0.24,2.62,0.48,0.00,0.00,0.00,0.00,13.6,0.24,1.19,https://fbref.com/en/players/0630eb63/Nemanja-Radonjic,0630eb63,Big 5 combined
2108,Nemanja Radonjić,SRB,"MF,DF",Mallorca,es La Liga,28-075,1996,2.9,28.3,26.6,1.72,0.00,0.00,0.34,2.41,0.69,0.00,0.00,0.00,0.00,18.3,0.00,0.69,https://fbref.com/en/players/0630eb63/Nemanja-Radonjic,0630eb63,Big 5 combined
2109,Aleksandar Radovanović,SRB,DF,Almería,es La Liga,30-171,1993,5.5,31.1,30.4,0.55,0.36,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,28.9,0.18,0.00,https://fbref.com/en/players/09507ffa/Aleksandar-Radovanovic,09507ffa,Big 5 combined
2110,Ionuț Radu,ROU,GK,Bournemouth,eng Premier League,26-338,1997,2.0,34.0,27.0,7.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.0,0.00,0.00,https://fbref.com/en/players/67f649be/Ionut-Radu,67f649be,Big 5 combined
2111,Boris Radunović,SRB,GK,Cagliari,it Serie A,27-340,1996,7.0,31.7,19.9,11.9,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.1,0.00,0.00,https://fbref.com/en/players/0dfce079/Boris-Radunovic,0dfce079,Big 5 combined
2112,Hamza Rafia,TUN,MF,Lecce,it Serie A,25-028,1999,12.3,35.9,33.7,2.11,0.89,0.33,0.33,2.60,0.24,0.73,0.33,0.33,0.00,25.4,0.08,1.30,https://fbref.com/en/players/6b587d3d/Hamza-Rafia,6b587d3d,Big 5 combined
2113,Abdellah Raihani,MAR,FW,Atlético Madrid,es La Liga,20-087,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/16ec501b/Abdellah-Raihani,16ec501b,Big 5 combined
2114,Antonio Raillo,ESP,DF,Mallorca,es La Liga,32-205,1991,19.4,43.4,40.8,2.47,2.11,0.00,0.10,0.05,0.00,0.00,0.00,0.00,0.00,36.7,0.05,0.26,https://fbref.com/en/players/b857bd29/Antonio-Raillo,b857bd29,Big 5 combined
2115,Luca Raimund,GER,"FW,MF",Stuttgart,de Bundesliga,19-021,2005,0.3,73.3,73.3,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,50.0,0.00,0.00,https://fbref.com/en/players/df1665d7/Luca-Raimund,df1665d7,Big 5 combined
2116,Predrag Rajković,SRB,GK,Mallorca,es La Liga,28-182,1995,32.0,34.6,22.5,12.0,3.53,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,20.1,0.09,0.00,https://fbref.com/en/players/58ad9383/Predrag-Rajkovic,58ad9383,Big 5 combined
2117,Jesurun Rak Sakyi,ENG,"MF,FW",Crystal Palace,eng Premier League,21-208,2002,1.5,33.3,33.3,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,24.7,0.00,1.33,https://fbref.com/en/players/45685411/Jesurun-Rak-Sakyi,45685411,Big 5 combined
2118,Ivan Rakitić,CRO,MF,Sevilla,es La Liga,36-051,1988,15.8,69.3,57.7,11.1,4.49,0.13,2.03,8.29,1.39,5.19,1.52,2.47,0.00,52.0,0.51,1.20,https://fbref.com/en/players/89f951b5/Ivan-Rakitic,89f951b5,Big 5 combined
2119,Ylber Ramadani,ALB,MF,Lecce,it Serie A,28-018,1996,29.3,36.9,36.3,0.58,0.51,0.10,0.17,0.31,0.07,0.00,0.00,0.00,0.00,29.1,0.03,0.85,https://fbref.com/en/players/ef3c876b/Ylber-Ramadani,ef3c876b,Big 5 combined
2120,Largie Ramazani,BEL,"FW,MF",Almería,es La Liga,23-063,2001,17.3,19.7,19.1,0.40,0.06,0.23,0.12,1.85,0.17,0.06,0.06,0.00,0.00,11.7,0.12,0.98,https://fbref.com/en/players/cc9256ef/Largie-Ramazani,cc9256ef,Big 5 combined
2121,Benito Ramírez,ESP,"FW,MF",Las Palmas,es La Liga,28-294,1995,2.6,58.8,51.2,7.69,1.92,0.38,0.00,10.4,3.08,2.69,0.77,1.54,0.00,40.4,0.00,3.46,https://fbref.com/en/players/db714daf/Benito-Ramirez,db714daf,Big 5 combined
2122,Sandro Ramírez,ESP,FW,Las Palmas,es La Liga,28-296,1995,17.0,34.6,28.5,5.88,0.59,0.06,0.24,4.59,0.18,3.65,1.00,1.82,0.00,26.0,0.24,0.88,https://fbref.com/en/players/833fb62e/Sandro-Ramirez,833fb62e,Big 5 combined
2123,Chris Ramos,ESP,"FW,MF",Cádiz,es La Liga,27-103,1997,25.5,16.8,16.2,0.51,0.00,0.00,0.00,0.47,0.12,0.00,0.00,0.00,0.00,9.53,0.16,0.35,https://fbref.com/en/players/44e07fac/Chris-Ramos,44e07fac,Big 5 combined
2124,Gonçalo Ramos,POR,FW,Paris S-G,fr Ligue 1,22-315,2001,14.2,24.6,24.2,0.35,0.00,0.28,0.00,0.14,0.07,0.00,0.00,0.00,0.00,18.6,0.07,0.92,https://fbref.com/en/players/f63cda26/Goncalo-Ramos,f63cda26,Big 5 combined
2125,Sergio Ramos,ESP,DF,Sevilla,es La Liga,38-031,1986,23.0,55.1,53.1,1.87,1.61,0.04,1.17,0.04,0.22,0.00,0.00,0.00,0.00,48.7,0.09,0.13,https://fbref.com/en/players/08511d65/Sergio-Ramos,08511d65,Big 5 combined
2126,Aaron Ramsdale,ENG,GK,Arsenal,eng Premier League,25-352,1998,6.0,31.3,25.5,5.83,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.8,0.00,0.33,https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,466fb2c5,Big 5 combined
2127,Aaron Ramsey,ENG,"MF,FW",Burnley,eng Premier League,21-100,2003,5.9,25.6,23.9,1.53,0.17,0.17,0.00,0.34,0.34,0.00,0.00,0.00,0.00,20.0,0.17,1.53,https://fbref.com/en/players/e1618c22/Aaron-Ramsey,e1618c22,Big 5 combined
2128,Jacob Ramsey,ENG,"FW,MF",Aston Villa,eng Premier League,22-338,2001,9.5,33.9,32.6,1.26,0.11,0.32,0.00,1.16,0.11,1.05,0.32,0.00,0.00,27.1,0.00,0.95,https://fbref.com/en/players/1544f145/Jacob-Ramsey,1544f145,Big 5 combined
2129,Luca Ranieri,ITA,DF,Fiorentina,it Serie A,25-007,1999,19.9,60.9,57.8,2.86,2.11,0.00,0.25,0.55,0.75,0.00,0.00,0.00,0.00,51.4,0.15,0.40,https://fbref.com/en/players/8c63fae5/Luca-Ranieri,8c63fae5,Big 5 combined
2130,Filippo Ranocchia,ITA,"MF,DF",Empoli,it Serie A,22-352,2001,5.3,40.8,37.5,3.21,2.45,0.19,0.57,1.89,0.38,0.38,0.38,0.00,0.00,28.7,0.00,0.94,https://fbref.com/en/players/d9ebed1c/Filippo-Ranocchia,d9ebed1c,Big 5 combined
2131,Grant Ranos,ARM,"MF,FW",M'Gladbach,de Bundesliga,20-285,2003,0.5,50.0,50.0,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/0ee6ea6a/Grant-Ranos,0ee6ea6a,Big 5 combined
2132,Raphinha,BRA,"FW,MF",Barcelona,es La Liga,27-138,1996,12.6,47.8,41.6,5.79,1.11,0.48,0.87,5.48,1.27,3.33,0.95,1.51,0.00,35.8,0.40,1.19,https://fbref.com/en/players/3423f250/Raphinha,3423f250,Big 5 combined
2133,Nicolai Rapp,GER,DF,Werder Bremen,de Bundesliga,27-139,1996,0.8,50.0,48.8,1.25,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/c8b3a472/Nicolai-Rapp,c8b3a472,Big 5 combined
2134,Elba Rashani,KVX,"MF,FW",Clermont Foot,fr Ligue 1,30-357,1993,11.3,28.7,28.1,0.62,0.27,0.09,0.00,1.77,0.27,0.09,0.00,0.00,0.00,21.7,0.00,1.50,https://fbref.com/en/players/25749008/Elba-Rashani,25749008,Big 5 combined
2135,Marcus Rashford,ENG,FW,Manchester Utd,eng Premier League,26-182,1997,25.0,29.2,27.8,1.00,0.00,0.20,0.16,1.40,0.64,0.12,0.00,0.00,0.00,21.9,0.32,0.72,https://fbref.com/en/players/a1d5bd30/Marcus-Rashford,a1d5bd30,Big 5 combined
2136,Giacomo Raspadori,ITA,"FW,MF",Napoli,it Serie A,24-072,2000,16.7,39.2,35.5,3.53,0.78,0.36,0.96,3.47,0.18,1.44,0.18,0.96,0.00,29.5,0.18,1.14,https://fbref.com/en/players/6e058f06/Giacomo-Raspadori,6e058f06,Big 5 combined
2137,Andrei Ratiu,ROU,DF,Rayo Vallecano,es La Liga,25-315,1998,5.7,42.8,33.9,8.95,0.70,0.00,0.18,1.58,8.25,0.00,0.00,0.00,0.00,33.7,0.00,1.40,https://fbref.com/en/players/b1b99435/Andrei-Ratiu,b1b99435,Big 5 combined
2138,Raúl,ESP,FW,Osasuna,es La Liga,23-179,2000,11.2,21.5,20.1,1.25,0.09,0.09,0.00,0.36,0.18,0.00,0.00,0.00,0.00,13.1,0.18,0.89,https://fbref.com/en/players/18f0a9f0/Raul,18f0a9f0,Big 5 combined
2139,David Raum,GER,DF,RB Leipzig,de Bundesliga,26-008,1998,29.4,71.1,55.2,15.6,2.14,0.07,0.37,10.1,9.15,4.29,1.50,1.84,0.07,51.6,0.34,2.07,https://fbref.com/en/players/7d450ed3/David-Raum,7d450ed3,Big 5 combined
2140,Federico Ravaglia,ITA,GK,Bologna,it Serie A,24-171,1999,4.0,37.3,31.5,5.75,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.3,0.00,0.00,https://fbref.com/en/players/6662d731/Federico-Ravaglia,6662d731,Big 5 combined
2141,David Raya,ESP,GK,Arsenal,eng Premier League,28-228,1995,29.0,33.8,28.4,5.21,2.17,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,25.2,0.10,0.03,https://fbref.com/en/players/98ea5115/David-Raya,98ea5115,Big 5 combined
2142,Tim Ream,USA,DF,Fulham,eng Premier League,36-208,1987,15.7,64.3,61.5,2.80,1.02,0.00,0.51,0.06,0.00,0.00,0.00,0.00,0.00,57.2,0.06,0.51,https://fbref.com/en/players/28b40c9c/Tim-Ream,28b40c9c,Big 5 combined
2143,Abderrahman Rebbach,ALG,"FW,MF",Alavés,es La Liga,25-263,1998,7.7,28.3,22.3,5.71,0.39,0.00,0.13,8.18,1.56,3.64,1.30,1.04,0.26,15.6,0.26,2.34,https://fbref.com/en/players/9a796115/Abderrahman-Rebbach,9a796115,Big 5 combined
2144,Nathan Redmond,ENG,"FW,MF",Burnley,eng Premier League,30-055,1994,1.6,45.6,44.4,0.00,0.00,0.00,0.63,1.88,0.00,0.00,0.00,0.00,0.00,30.0,1.25,0.63,https://fbref.com/en/players/ab651565/Nathan-Redmond,ab651565,Big 5 combined
