Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
502,Erick Sánchez,MEX,MF,Pachuca,22,1999,31.8,0.09,1.57,0.47,30.0,1.57,0.47,0.06,0.20,23.9,0.00,0.00,0.00,0.11,0.11,0.07,-0.02,-0.02,https://fbref.com/en/players/67d34a1b/Erick-Sanchez,67d34a1b,Liga MX
503,Jesús Sánchez García,MEX,DF,Guadalajara,32,1989,7.2,0.00,0.14,0.00,0.0,0.14,0.00,0.00,,14.8,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/a331f530/Jesus-Sanchez-Garcia,a331f530,Liga MX
504,Jonathan Sánchez,MEX,DF,UNAM,28,1994,5.5,0.00,0.18,0.00,0.0,0.18,0.00,0.00,,27.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/814252bc/Jonathan-Sanchez,814252bc,Liga MX
505,Luis Sánchez,MEX,DF,Monterrey,22,2000,1.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5cf71053/Luis-Sanchez,5cf71053,Liga MX
506,Richard Sánchez,PAR,MF,América,26,1996,24.1,0.17,1.12,0.54,48.1,1.12,0.54,0.15,0.31,30.3,0.33,0.00,0.00,0.05,0.05,0.05,0.11,0.11,https://fbref.com/en/players/2bc8597b/Richard-Sanchez,2bc8597b,Liga MX
507,Kevin Sandoval,MEX,FW,Atlético,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/3913c7c3/Kevin-Sandoval,3913c7c3,Liga MX
508,Raúl Sandoval,MEX,DF,Mazatlán,22,2000,9.5,0.00,0.42,0.11,25.0,0.42,0.10,0.00,0.00,21.6,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/d88d0a41/Raul-Sandoval,d88d0a41,Liga MX
509,Miguel Sansores,MEX,"FW,MF",Mazatlán,31,1991,8.8,0.23,2.16,0.68,31.6,2.16,0.68,0.11,0.33,12.3,0.00,0.00,0.00,0.34,0.34,0.16,-0.11,-0.11,https://fbref.com/en/players/67f2c5a5/Miguel-Sansores,67f2c5a5,Liga MX
510,Anderson Santamaría,PER,DF,Atlas,30,1992,20.4,0.00,0.29,0.05,16.7,0.29,0.05,0.00,0.00,15.3,0.05,0.00,0.00,0.04,0.04,0.13,-0.04,-0.04,https://fbref.com/en/players/7b0c89ae/Anderson-Santamaria,7b0c89ae,Liga MX
511,José Santiago Hernández,MEX,GK,Atlas,25,1997,4.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/2a860a40/Jose-Santiago-Hernandez,2a860a40,Liga MX
512,Samir Santos,BRA,DF,UANL,27,1994,18.4,0.11,0.82,0.33,40.0,0.82,0.33,0.13,0.33,11.3,0.00,0.00,0.00,0.12,0.12,0.17,-0.01,-0.01,https://fbref.com/en/players/92b4758e/Samir-Santos,92b4758e,Liga MX
513,Sebastian Santos,MEX,MF,León,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/0e3ee284/Sebastian-Santos,0e3ee284,Liga MX
514,Camilo Sanvezzo,BRA,"FW,MF",Toluca,34,1988,10.1,0.79,3.47,1.39,40.0,3.45,1.38,0.11,0.29,18.6,0.30,0.40,0.40,0.63,0.33,0.09,0.16,0.07,https://fbref.com/en/players/ca1fedb4/Camilo-Sanvezzo,ca1fedb4,Liga MX
515,Sebastián Saucedo,USA,"MF,FW",Toluca,25,1997,3.3,0.30,3.94,2.73,69.2,3.90,2.70,0.08,0.11,18.1,0.00,0.00,0.00,0.30,0.30,0.08,0.00,0.00,https://fbref.com/en/players/07aed9c9/Sebastian-Saucedo,07aed9c9,Liga MX
516,Francisco Sebastián Córdova,MEX,"MF,FW",UANL,25,1997,20.2,0.25,2.48,0.84,34.0,2.47,0.84,0.10,0.29,20.2,0.15,0.00,0.05,0.24,0.20,0.08,0.01,0.05,https://fbref.com/en/players/6f760f44/Francisco-Sebastian-Cordova,6f760f44,Liga MX
517,Ángel Sepúlveda,MEX,FW,Querétaro,31,1991,22.8,0.26,2.24,0.92,41.2,2.23,0.92,0.10,0.24,16.5,0.04,0.04,0.09,0.30,0.23,0.10,-0.04,-0.01,https://fbref.com/en/players/cec676c5/Angel-Sepulveda,cec676c5,Liga MX
518,Gilberto Sepúlveda,MEX,DF,Guadalajara,23,1999,32.4,0.03,0.43,0.09,21.4,0.43,0.09,0.07,0.33,9.0,0.00,0.00,0.00,0.05,0.05,0.11,-0.02,-0.02,https://fbref.com/en/players/06834adf/Gilberto-Sepulveda,06834adf,Liga MX
519,Leonardo Sequeira,ARG,"MF,FW",Querétaro,27,1995,11.1,0.00,1.98,0.54,27.3,1.98,0.54,0.00,0.00,16.1,0.00,0.00,0.00,0.19,0.19,0.10,-0.19,-0.19,https://fbref.com/en/players/f775c775/Leonardo-Sequeira,f775c775,Liga MX
520,Jordan Sierra,ECU,MF,FC Juárez,25,1997,13.7,0.07,1.24,0.22,17.6,1.24,0.22,0.06,0.33,24.2,0.00,0.00,0.00,0.05,0.05,0.04,0.02,0.02,https://fbref.com/en/players/6ea0fa68/Jordan-Sierra,6ea0fa68,Liga MX
521,Jordan Sierra,ECU,"MF,FW",Toluca,25,1997,8.3,0.12,0.36,0.12,33.3,0.36,0.12,0.33,1.00,11.8,0.00,0.00,0.00,0.13,0.13,0.35,-0.01,-0.01,https://fbref.com/en/players/6ea0fa68/Jordan-Sierra,6ea0fa68,Liga MX
522,Antony Silva,PAR,GK,Puebla,38,1984,31.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/949bc248/Antony-Silva,949bc248,Liga MX
523,Gastón Silva,URU,DF,Puebla,28,1994,30.7,0.03,0.33,0.07,20.0,0.33,0.07,0.10,0.50,12.3,0.00,0.00,0.00,0.05,0.05,0.14,-0.01,-0.01,https://fbref.com/en/players/47d493c3/Gaston-Silva,47d493c3,Liga MX
524,Jordan Silva,MEX,"DF,MF",Cruz Azul,28,1994,1.1,0.00,0.91,0.00,0.0,0.87,0.00,0.00,,9.9,0.00,0.00,0.00,0.09,0.09,0.10,-0.09,-0.09,https://fbref.com/en/players/9a158620/Jordan-Silva,9a158620,Liga MX
525,Jordan Silva,MEX,DF,Querétaro,28,1994,12.8,0.08,1.02,0.16,15.4,1.01,0.16,0.08,0.50,14.3,0.00,0.00,0.00,0.09,0.09,0.08,-0.01,-0.01,https://fbref.com/en/players/9a158620/Jordan-Silva,9a158620,Liga MX
526,Maximiliano Silvera,URU,FW,FC Juárez,24,1997,5.4,0.00,2.04,0.37,18.2,2.03,0.37,0.00,0.00,22.3,0.00,0.00,0.19,0.31,0.13,0.06,-0.31,-0.13,https://fbref.com/en/players/e3b9cc57/Maximiliano-Silvera,e3b9cc57,Liga MX
527,Maximiliano Silvera,URU,"FW,MF",Necaxa,24,1997,5.3,0.19,1.89,0.75,40.0,1.90,0.76,0.10,0.25,18.3,0.00,0.00,0.00,0.23,0.23,0.12,-0.04,-0.04,https://fbref.com/en/players/e3b9cc57/Maximiliano-Silvera,e3b9cc57,Liga MX
528,Alan Soñora,USA,"MF,FW",FC Juárez,23,1998,3.7,0.00,1.08,0.00,0.0,1.09,0.00,0.00,,23.1,0.54,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,https://fbref.com/en/players/4b71bfe4/Alan-Sonora,4b71bfe4,Liga MX
529,Joel Soñora,USA,"MF,FW",FC Juárez,25,1996,1.2,0.00,1.67,1.67,100.0,1.73,1.73,0.00,0.00,20.7,0.00,0.00,0.00,0.08,0.08,0.06,-0.08,-0.08,https://fbref.com/en/players/208eb5fd/Joel-Sonora,208eb5fd,Liga MX
530,Gonzalo Sosa,ARG,FW,Mazatlán,33,1989,9.0,0.11,1.33,0.11,8.3,1.33,0.11,0.00,0.00,14.0,0.00,0.11,0.22,0.24,0.07,0.05,-0.13,-0.07,https://fbref.com/en/players/b86a76dd/Gonzalo-Sosa,b86a76dd,Liga MX
531,Sebastián Sosa,URU,GK,UNAM,35,1986,12.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/34074967/Sebastian-Sosa,34074967,Liga MX
532,Yeferson Soteldo,VEN,"FW,MF",UANL,25,1997,0.4,0.00,5.00,2.50,50.0,5.14,2.57,0.00,0.00,22.0,0.00,0.00,0.00,0.25,0.25,0.03,-0.25,-0.25,https://fbref.com/en/players/bbb6c951/Yeferson-Soteldo,bbb6c951,Liga MX
533,Leonardo Suárez,ARG,MF,Santos,26,1996,8.3,0.72,3.37,1.57,46.4,3.38,1.57,0.21,0.46,25.3,0.96,0.00,0.00,0.25,0.25,0.08,0.47,0.47,https://fbref.com/en/players/25c72b36/Leonardo-Suarez,25c72b36,Liga MX
534,Leonardo Suárez,ARG,"MF,FW",América,26,1996,7.6,0.39,3.68,1.84,50.0,3.67,1.84,0.11,0.21,25.4,0.79,0.00,0.00,0.26,0.26,0.07,0.13,0.13,https://fbref.com/en/players/25c72b36/Leonardo-Suarez,25c72b36,Liga MX
535,Christian Tabó,URU,"FW,MF",Cruz Azul,28,1993,8.1,0.25,2.47,0.86,35.0,2.46,0.86,0.10,0.29,18.5,0.12,0.00,0.00,0.23,0.23,0.09,0.01,0.01,https://fbref.com/en/players/d5c24d20/Christian-Tabo,d5c24d20,Liga MX
536,Alfredo Talavera,MEX,GK,FC Juárez,39,1982,34.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5c7fc905/Alfredo-Talavera,5c7fc905,Liga MX
537,Miguel Tapias,MEX,DF,Pachuca,25,1997,11.2,0.00,0.71,0.36,50.0,0.72,0.36,0.00,0.00,15.1,0.00,0.00,0.00,0.06,0.06,0.09,-0.06,-0.06,https://fbref.com/en/players/a1ed5354/Miguel-Tapias,a1ed5354,Liga MX
538,Eduardo Tercero,MEX,"DF,FW",UANL,26,1996,1.8,0.00,1.11,0.56,50.0,1.13,0.56,0.00,0.00,13.1,0.00,0.00,0.00,0.11,0.11,0.11,-0.11,-0.11,https://fbref.com/en/players/c76f60d9/Eduardo-Tercero,c76f60d9,Liga MX
539,William Tesillo,COL,DF,León,32,1990,4.9,0.00,0.20,0.20,100.0,0.21,0.21,0.00,0.00,35.5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,https://fbref.com/en/players/6c4f744d/William-Tesillo,6c4f744d,Liga MX
540,Florian Thauvin,FRA,"MF,FW",UANL,29,1993,3.5,0.86,4.86,1.71,35.3,4.92,1.74,0.18,0.50,17.0,0.29,0.00,0.00,0.54,0.54,0.11,0.31,0.31,https://fbref.com/en/players/2b9fdeea/Florian-Thauvin,2b9fdeea,Liga MX
541,Iván Tona,MEX,"MF,DF",Monterrey,22,2000,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/4fc516ca/Ivan-Tona,4fc516ca,Liga MX
542,Alan Torres,MEX,MF,Guadalajara,22,2000,6.0,0.00,1.50,0.50,33.3,1.50,0.50,0.00,0.00,23.1,0.00,0.00,0.00,0.08,0.08,0.06,-0.08,-0.08,https://fbref.com/en/players/94aa9ad6/Alan-Torres,94aa9ad6,Liga MX
543,Félix Torres Caicedo,ECU,DF,Santos,25,1997,23.8,0.08,0.67,0.17,25.0,0.67,0.17,0.13,0.50,10.7,0.00,0.00,0.00,0.07,0.07,0.10,0.01,0.01,https://fbref.com/en/players/c0a8860f/Felix-Torres-Caicedo,c0a8860f,Liga MX
544,Jonathan Torres,ARG,FW,Querétaro,25,1996,6.5,0.15,1.85,0.62,33.3,1.84,0.61,0.08,0.25,14.4,0.00,0.00,0.00,0.14,0.14,0.08,0.02,0.02,https://fbref.com/en/players/fd1604fa/Jonathan-Torres,fd1604fa,Liga MX
545,Jorge Torres Nilo,MEX,"DF,FW",Toluca,34,1988,2.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/9920b309/Jorge-Torres-Nilo,9920b309,Liga MX
546,Raúl Torres Rodríguez,MEX,DF,Querétaro,25,1996,1.9,0.53,0.53,0.53,100.0,0.53,0.53,1.00,1.00,17.9,0.00,0.00,0.00,0.05,0.05,0.08,0.47,0.47,https://fbref.com/en/players/7903a84a/Raul-Torres-Rodriguez,7903a84a,Liga MX
547,Christopher Trejo,MEX,"FW,MF",Atlas,22,1999,8.2,0.24,2.20,0.61,27.8,2.20,0.61,0.11,0.40,19.8,0.00,0.00,0.00,0.23,0.23,0.11,0.01,0.01,https://fbref.com/en/players/4154fa15/Christopher-Trejo,4154fa15,Liga MX
548,Lucas Trezza,URU,MF,Atlas,25,1997,0.6,0.00,5.00,0.00,0.0,5.00,0.00,0.00,,21.3,0.00,0.00,0.00,0.67,0.67,0.14,-0.67,-0.67,https://fbref.com/en/players/bff5525c/Lucas-Trezza,bff5525c,Liga MX
549,Santiago Trigos,MEX,MF,UNAM,20,2002,3.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/f9dc54eb/Santiago-Trigos,f9dc54eb,Liga MX
550,Héctor Uribe,MEX,DF,León,18,2004,1.7,1.18,1.18,1.18,100.0,1.20,1.20,1.00,1.00,17.5,0.00,0.00,0.00,0.06,0.06,0.03,1.12,1.12,https://fbref.com/en/players/20f21b81/Hector-Uribe,20f21b81,Liga MX
551,Agustín Urzi,ARG,"MF,FW",FC Juárez,22,2000,5.3,0.00,1.51,0.38,25.0,1.51,0.38,0.00,0.00,21.6,0.00,0.00,0.00,0.08,0.08,0.05,-0.08,-0.08,https://fbref.com/en/players/bd7e2715/Agustin-Urzi,bd7e2715,Liga MX
552,Óscar Ustari,ARG,GK,Pachuca,36,1986,30.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/40e417fa/Oscar-Ustari,40e417fa,Liga MX
553,Diego Valdés,CHI,"MF,FW",América,28,1994,27.7,0.36,3.32,1.05,31.5,3.32,1.05,0.11,0.34,21.5,0.36,0.00,0.00,0.33,0.33,0.10,0.03,0.03,https://fbref.com/en/players/e3cae82a/Diego-Valdes,e3cae82a,Liga MX
554,Bruno Valdez,PAR,DF,América,29,1992,6.1,0.00,0.16,0.00,0.0,0.17,0.00,0.00,,10.7,0.00,0.00,0.00,0.02,0.02,0.07,-0.02,-0.02,https://fbref.com/en/players/810e6e93/Bruno-Valdez,810e6e93,Liga MX
555,Carlos Valenzuela,ARG,"MF,FW",Tijuana,25,1997,10.7,0.09,2.62,0.84,32.1,2.61,0.84,0.04,0.11,23.8,0.28,0.00,0.00,0.17,0.17,0.07,-0.07,-0.07,https://fbref.com/en/players/d08df77c/Carlos-Valenzuela,d08df77c,Liga MX
556,José Van Rankin,MEX,DF,Necaxa,29,1993,15.6,0.00,0.19,0.00,0.0,0.19,0.00,0.00,,14.7,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/09ce2ebe/Jose-Van-Rankin,09ce2ebe,Liga MX
557,Camilo Vargas,COL,GK,Atlas,33,1989,29.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/004e3d0f/Camilo-Vargas,004e3d0f,Liga MX
558,Ivo Vázquez,MEX,"DF,MF",Puebla,21,2000,5.4,0.00,0.56,0.00,0.0,0.55,0.00,0.00,,21.1,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/3a9bac9a/Ivo-Vazquez,3a9bac9a,Liga MX
559,Alexis Vega,MEX,"FW,MF",Guadalajara,24,1997,22.6,0.27,3.72,1.50,40.5,3.72,1.51,0.06,0.15,24.8,0.88,0.04,0.09,0.26,0.19,0.05,0.01,0.03,https://fbref.com/en/players/f40f4c38/Alexis-Vega,f40f4c38,Liga MX
560,Sebastián Vegas,CHI,DF,Monterrey,25,1996,18.6,0.05,0.65,0.32,50.0,0.64,0.32,0.08,0.17,18.7,0.00,0.00,0.00,0.04,0.04,0.07,0.01,0.01,https://fbref.com/en/players/4ef92b90/Sebastian-Vegas,4ef92b90,Liga MX
561,Efraín Velarde,MEX,DF,UNAM,36,1986,3.8,0.00,0.79,0.26,33.3,0.80,0.27,0.00,0.00,30.0,0.26,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/112e1080/Efrain-Velarde,112e1080,Liga MX
562,Jesus Velasco,MEX,DF,Necaxa,16,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/d80c5170/Jesus-Velasco,d80c5170,Liga MX
563,Emiliano Velázquez,URU,DF,FC Juárez,28,1994,8.4,0.00,0.24,0.00,0.0,0.24,0.00,0.00,,6.7,0.00,0.00,0.00,0.01,0.01,0.07,-0.01,-0.01,https://fbref.com/en/players/5efb80d5/Emiliano-Velazquez,5efb80d5,Liga MX
564,Jesús Venegas,MEX,"MF,FW",Toluca,27,1995,5.2,0.00,0.38,0.00,0.0,0.39,0.00,0.00,,25.0,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/2eefb7b4/Jesus-Venegas,2eefb7b4,Liga MX
565,Érik Vera,MEX,DF,Querétaro,30,1992,1.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/e9a252f2/Erik-Vera,e9a252f2,Liga MX
566,Álvaro Verda,MEX,"FW,DF",Querétaro,23,1999,0.8,0.00,5.00,0.00,0.0,4.86,0.00,0.00,,11.1,0.00,0.00,0.00,0.75,0.75,0.16,-0.75,-0.75,https://fbref.com/en/players/b80dbe8a/Alvaro-Verda,b80dbe8a,Liga MX
567,Duván Vergara,COL,"MF,FW",Monterrey,25,1996,2.2,0.45,4.09,0.91,22.2,4.18,0.93,0.00,0.00,27.2,0.91,0.45,0.45,0.50,0.14,0.03,-0.05,-0.14,https://fbref.com/en/players/7faaf973/Duvan-Vergara,7faaf973,Liga MX
568,Néstor Vidrio,MEX,DF,Mazatlán,33,1989,25.4,0.00,0.39,0.12,30.0,0.39,0.12,0.00,0.00,13.8,0.00,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,https://fbref.com/en/players/339ea835/Nestor-Vidrio,339ea835,Liga MX
569,Nicolás Vikonis,URU,GK,Mazatlán,38,1984,21.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/88f918b9/Nicolas-Vikonis,88f918b9,Liga MX
570,Oscar Villa,MEX,DF,León,21,2001,4.6,0.00,0.65,0.00,0.0,0.65,0.00,0.00,,19.8,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/dbbf140d/Oscar-Villa,dbbf140d,Liga MX
571,Patrick Villa,MEX,DF,Puebla,18,2003,0.9,0.00,1.11,0.00,0.0,1.07,0.00,0.00,,27.9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/7aab7dd5/Patrick-Villa,7aab7dd5,Liga MX
572,Dieter Villalpando,MEX,"MF,FW",Atlético,30,1991,11.1,0.09,1.89,0.45,23.8,1.90,0.45,0.05,0.20,25.4,0.00,0.00,0.00,0.10,0.10,0.05,-0.01,-0.01,https://fbref.com/en/players/21f4ce6f/Dieter-Villalpando,21f4ce6f,Liga MX
573,Dieter Villalpando,MEX,"MF,FW",Necaxa,30,1991,7.7,0.00,1.56,0.26,16.7,1.55,0.26,0.00,0.00,25.2,0.13,0.00,0.00,0.05,0.05,0.04,-0.05,-0.05,https://fbref.com/en/players/21f4ce6f/Dieter-Villalpando,21f4ce6f,Liga MX
574,Sergio Villarreal,MEX,DF,Monterrey,22,2000,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/f7d7f152/Sergio-Villarreal,f7d7f152,Liga MX
575,Federico Viñas,URU,"FW,MF",América,24,1998,5.9,0.51,3.90,1.02,26.1,3.93,1.02,0.13,0.50,13.4,0.17,0.00,0.00,0.53,0.53,0.14,-0.02,-0.02,https://fbref.com/en/players/d30c7094/Federico-Vinas,d30c7094,Liga MX
576,Isaías Violante,MEX,"MF,FW",Toluca,18,2003,1.7,0.00,2.94,0.59,20.0,2.96,0.59,0.00,0.00,16.8,0.00,0.00,0.00,0.18,0.18,0.06,-0.18,-0.18,https://fbref.com/en/players/bce71c9a/Isaias-Violante,bce71c9a,Liga MX
577,Vitinho,BRA,"FW,MF",Atlético,21,2001,17.0,0.12,2.82,0.82,29.2,2.82,0.82,0.04,0.14,19.5,0.06,0.00,0.00,0.19,0.19,0.07,-0.08,-0.08,https://fbref.com/en/players/c0781cf2/Vitinho,c0781cf2,Liga MX
578,Tiago Volpi,BRA,GK,Toluca,31,1990,32.0,0.09,0.06,0.03,50.0,0.06,0.03,0.00,0.00,29.7,0.00,0.09,0.09,0.08,0.00,0.07,0.02,-0.00,https://fbref.com/en/players/fba79ac8/Tiago-Volpi,fba79ac8,Liga MX
579,Facundo Waller,URU,"FW,MF",Atlético,25,1997,15.0,0.07,2.67,0.73,27.5,2.67,0.73,0.03,0.09,24.5,0.33,0.00,0.00,0.13,0.13,0.05,-0.07,-0.07,https://fbref.com/en/players/d3b58aaa/Facundo-Waller,d3b58aaa,Liga MX
580,Facundo Waller,URU,"MF,FW",Puebla,25,1997,9.2,0.11,3.48,0.98,28.1,3.47,0.98,0.03,0.11,27.8,0.00,0.00,0.00,0.18,0.18,0.05,-0.08,-0.08,https://fbref.com/en/players/d3b58aaa/Facundo-Waller,d3b58aaa,Liga MX
581,Édgar Yoel Bárcenas,PAN,"FW,MF",Mazatlán,28,1993,22.7,0.00,1.85,0.53,28.6,1.85,0.53,0.00,0.00,21.4,0.13,0.00,0.00,0.13,0.13,0.07,-0.13,-0.13,https://fbref.com/en/players/b39849eb/Edgar-Yoel-Barcenas,b39849eb,Liga MX
582,Paolo Yrizar,MEX,FW,Guadalajara,24,1997,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/856532c0/Paolo-Yrizar,856532c0,Liga MX
583,Ángel Zaldívar,MEX,FW,Atlético,28,1994,7.8,0.13,1.92,0.38,20.0,1.92,0.38,0.00,0.00,16.6,0.00,0.13,0.13,0.42,0.32,0.17,-0.29,-0.32,https://fbref.com/en/players/296ecfcb/Angel-Zaldivar,296ecfcb,Liga MX
584,Ángel Zaldívar,MEX,FW,Guadalajara,28,1994,8.5,0.47,2.12,1.06,50.0,2.13,1.06,0.17,0.33,19.5,0.00,0.12,0.24,0.41,0.20,0.10,0.06,0.15,https://fbref.com/en/players/296ecfcb/Angel-Zaldivar,296ecfcb,Liga MX
585,Edgar Zaldívar,MEX,MF,Atlas,25,1996,18.3,0.00,0.38,0.16,42.9,0.38,0.16,0.00,0.00,22.6,0.00,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,https://fbref.com/en/players/9fdcb346/Edgar-Zaldivar,9fdcb346,Liga MX
586,Ángel Zapata,MEX,MF,Monterrey,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/5311dbfb/Angel-Zapata,5311dbfb,Liga MX
587,Alejandro Zendejas,USA,"FW,MF",América,24,1998,20.7,0.39,2.71,1.11,41.1,2.71,1.11,0.14,0.35,20.6,0.10,0.00,0.00,0.22,0.22,0.08,0.17,0.17,https://fbref.com/en/players/d717b80e/Alejandro-Zendejas,d717b80e,Liga MX
588,José Zúñiga,COL,FW,Querétaro,28,1994,10.9,0.18,3.03,1.10,36.4,3.02,1.10,0.06,0.17,12.2,0.00,0.00,0.00,0.37,0.37,0.12,-0.18,-0.18,https://fbref.com/en/players/af89c75e/Jose-Zuniga,af89c75e,Liga MX
